name,counts,GeneSymbol
NM_203349.4,11,SHC4
NM_001288622.3,11,ICA1L
NM_024680.4,11,E2F8
NM_203394.3,11,E2F7
NM_001146069.2,11,MFSD10
NM_014226.3,11,MOK
NM_015139.3,11,SLC35D1
NM_000178.4,11,GSS
NM_001040697.4,11,UEVLD
NM_007314.4,11,ABL2
NM_002751.7,11,MAPK11
NM_173587.4,11,RCOR2
NM_019096.5,11,GTPBP2
NM_005659.7,11,UFD1
NM_006899.5,11,IDH3B
NM_172095.4,11,CATSPER2
NM_001154.4,11,ANXA5
NM_004390.5,11,CTSH
NM_000126.4,11,ETFA
NM_004071.4,11,CLK1
NM_017784.5,11,OSBPL10
NM_002804.5,11,PSMC3
NM_022781.5,11,RNF38
NM_001010874.5,11,TECRL
NM_014473.4,11,DIMT1
NM_001168474.2,11,TAF7L
NM_001371596.2,11,MFSD8
NM_001883.5,11,CRHR2
NM_004901.5,11,ENTPD4
NM_001277.3,11,CHKA
NM_001079675.5,11,ETV4
NM_020162.4,11,DHX33
NM_001099415.3,11,POM121C
NM_006532.4,11,ELL
NM_021828.5,11,HPSE2
NM_012435.3,11,SHC2
NM_001256660.2,11,TEAD2
NM_198566.4,11,C5orf34
NM_001144889.2,11,SLC23A3
NM_001994.3,11,F13B
NM_018715.4,11,RCC2
NM_006382.4,11,CDRT1
NM_017426.4,11,NUP54
NM_001351281.2,11,MINDY4B
NM_021008.4,11,DEAF1
NM_001163.4,11,APBA1
NM_177559.3,11,CSNK2A1
NM_001174103.2,11,RSKR
NM_001304808.3,11,BRD1
NM_031282.3,11,FCRL4
NM_004562.3,11,PRKN
NM_014305.4,11,TGDS
NM_054027.6,11,ANKH
NM_080476.5,11,PIGU
NM_001532.3,11,SLC29A2
NM_001371589.1,11,WIZ
NM_003047.5,11,SLC9A1
NM_178827.5,11,IQUB
NM_015914.7,11,TXNDC11
NM_018075.5,11,ANO10
NM_001038.6,11,SCNN1A
NM_001371389.2,11,FBXO41
NM_145307.4,11,RTKN2
NM_001174100.2,11,PCBP4
NM_153373.4,11,PHYKPL
NM_002436.4,11,MPP1
NM_001174072.3,11,SERINC5
NM_001880.4,11,ATF2
NM_001142644.2,11,SPHKAP
NM_015584.5,11,POLDIP2
NM_031232.4,11,NECAB3
NM_017696.3,11,MCM9
NM_020309.4,11,SLC17A7
NM_030768.3,11,ILKAP
NM_173575.4,11,STK32C
NM_004121.5,11,GGT5
NM_170675.5,11,MEIS2
NM_005803.4,11,FLOT1
NM_001083965.2,11,TDRKH
NM_016848.6,11,SHC3
NM_182543.5,10,NSUN6
NM_004993.6,10,ATXN3
NM_030798.5,10,RCC1L
NM_003848.4,10,SUCLG2
NM_004529.4,10,MLLT3
NM_003466.4,10,PAX8
NM_016930.4,10,STX18
NM_003755.5,10,EIF3G
NM_030937.6,10,CCNL2
NM_080759.6,10,DACH1
NM_001184900.3,10,CARD8
NM_001737.5,10,C9
NM_000465.4,10,BARD1
NM_182767.6,10,SLC6A15
NM_022340.4,10,RBSN
NM_016955.4,10,SEPSECS
NM_001872.5,10,CPB2
NM_203505.3,10,G3BP2
NM_021633.4,10,KLHL12
NM_002816.5,10,PSMD12
NM_001321623.1,10,FAM126B
NM_005198.5,10,CHKB
NM_003850.3,10,SUCLA2
NM_022773.4,10,LMF1
NM_012124.3,10,CHORDC1
NM_016238.3,10,ANAPC7
NM_017807.4,10,OSGEP
NM_006451.5,10,PAIP1
NM_144969.3,10,ZDHHC15
NM_025211.4,10,GKAP1
NM_001608.4,10,ACADL
NM_018306.4,10,TMEM40
NM_001256715.2,10,DNAAF3
NM_015307.2,10,FAM189A1
NM_025165.3,10,ELL3
NM_000298.6,10,PKLR
NM_006671.6,10,SLC1A7
NM_001035254.3,10,FAM102A
NM_018669.6,10,WDR4
NM_003196.3,10,TCEA3
NM_004306.4,10,ANXA13
NM_005482.3,10,PIGK
NM_007371.4,10,BRD3
NM_005248.3,10,FGR
NM_020866.3,10,KLHL1
NM_001288732.2,10,TEX2
NM_024669.3,10,ANKRD55
NM_016302.4,10,CRBN
NM_001369623.2,10,PI4KB
NM_005619.5,10,RTN2
NM_198546.1,10,SPATA21
NM_012434.5,10,SLC17A5
NM_021129.4,10,PPA1
NM_031956.4,10,TTC29
NM_020208.4,10,SLC6A20
NM_001004334.4,10,GPR179
NM_017805.3,10,RASIP1
NM_001352514.2,10,HLCS
NM_001195518.2,10,MICU1
NM_001349018.2,10,NME9
NM_016312.3,10,WBP11
NM_001494.4,10,GDI2
NM_006329.4,10,FBLN5
NM_001286441.2,10,EXD1
NM_005736.4,10,ACTR1A
NM_001122955.4,10,BSCL2
NM_001199261.3,10,UCHL5
NM_001278473.3,10,CHRDL2
NM_001353486.2,10,SPATA6L
NM_004929.4,10,CALB1
NM_018180.3,10,DHX32
NM_001136.5,10,AGER
NM_178833.7,10,SLC9B2
NM_019625.4,10,ABCB9
NM_005476.7,10,GNE
NM_018217.3,10,EDEM2
NM_152385.4,10,CLHC1
NM_018047.3,10,RBM22
NM_033255.5,10,EPSTI1
NM_006610.4,10,MASP2
NM_174952.3,10,STPG2
NM_033278.4,10,TRIM3
NM_001113407.3,10,LDB1
NM_001365977.2,10,SEPTIN1
NM_152789.4,10,FAM133B
NM_004412.7,10,TRDMT1
NM_016242.4,10,EMCN
NM_145064.3,10,STAC3
NM_024589.3,10,ROGDI
NM_001143981.2,10,CHRDL1
NM_001286123.3,10,SLC17A2
NM_001280542.3,10,DPF3
NM_015084.3,10,MRPS27
NM_006224.4,10,PITPNA
NM_001367292.2,10,LGALS9B
NM_001098486.2,10,SLC17A3
NM_001290043.2,10,TAP2
NM_178493.6,10,NOTUM
NM_012175.4,10,FBXO3
NM_001349798.2,10,FBXW7
NM_133459.4,10,CCBE1
NM_005433.4,10,YES1
NM_000340.2,10,SLC2A2
NM_024919.6,10,FRMD1
NM_020870.4,10,SH3RF1
NM_003656.5,10,CAMK1
NM_014739.3,10,BCLAF1
NM_177977.3,10,HAP1
NM_001271977.2,10,STK25
NM_001323627.2,10,ZDHHC1
NM_001351.4,10,DAZL
NM_178554.6,10,KY
NM_015534.6,10,ZZZ3
NM_025129.5,10,FUZ
NM_033130.5,10,SIGLEC10
NM_000197.2,10,HSD17B3
NM_003058.4,10,SLC22A2
NM_198516.3,10,GALNT18
NM_001384361.1,10,PMEL
NM_003567.4,10,BCAR3
NM_001350451.2,10,RBFOX3
NM_144997.7,10,FLCN
NM_176810.2,10,NLRP13
NM_004061.5,10,CDH12
NM_001321635.2,10,NIPAL2
NM_018045.8,10,BSDC1
NM_001277303.1,10,POTEB2
NM_006281.4,10,STK3
NM_022080.3,10,NAPB
NM_032789.5,10,PARP10
NM_005735.4,10,ACTR1B
NM_015562.2,10,UBXN7
NM_018369.3,10,DEPDC1B
NM_000593.6,10,TAP1
NM_005216.5,10,DDOST
NM_016269.5,10,LEF1
NM_001012750.3,10,ABI1
NM_012244.4,10,SLC7A8
NM_133637.3,10,DQX1
NM_019852.5,10,METTL3
NM_019884.3,10,GSK3A
NM_001218.5,10,CA12
NM_004934.5,10,CDH18
NM_001143780.3,10,SLC25A39
NM_004257.6,10,TGFBRAP1
NM_000140.5,10,FECH
NM_003941.4,10,WASL
NM_017646.6,10,TRIT1
NM_013438.5,10,UBQLN1
NM_000127.3,10,EXT1
NM_001896.4,10,CSNK2A2
NM_005618.4,10,DLL1
NM_000353.3,10,TAT
NM_194436.3,10,LDHD
NM_018486.3,10,HDAC8
NM_005711.5,10,EDIL3
NM_001098794.2,10,FHIP1B
NM_174924.2,10,PDILT
NM_172362.3,10,KCNH1
NM_012399.5,10,PITPNB
NM_024873.6,10,TNIP3
NM_006869.4,10,ADAP1
NM_018130.3,10,SHQ1
NM_018163.3,10,DNAJC17
NM_213604.3,10,ADAMTSL5
NM_000031.6,10,ALAD
NM_004869.4,10,VPS4B
NM_000782.5,10,CYP24A1
NM_017909.4,10,RMND1
NM_001313998.2,10,BECN1
NM_006092.4,10,NOD1
NM_019849.3,10,SLC7A10
NM_021260.4,10,ZFYVE1
NM_002557.4,10,OVGP1
NM_001190850.2,10,CNOT4
NM_012406.4,10,PRDM4
NM_181471.3,10,RFC2
NM_001113490.2,10,AMOT
NM_018275.5,10,TRAPPC14
NM_001146156.2,10,GSK3B
NM_004171.4,10,SLC1A2
NM_001368894.2,10,PAX6
NM_176816.5,10,CCDC125
NM_138775.3,10,ALKBH8
NM_003919.3,10,SGCE
NM_016279.4,10,CDH9
NM_022152.6,10,TMBIM1
NM_139015.5,10,SPPL3
NM_015426.5,10,POC1A
NM_001010903.5,10,BNIP5
NM_001500.4,10,GMDS
NM_001656.4,10,TRIM23
NM_015039.4,10,NMNAT2
NM_005920.4,10,MEF2D
NM_015698.6,10,GPKOW
NM_023018.5,10,NADK
NM_020361.5,10,CPA6
NM_014798.3,10,PLEKHM1
NM_012139.4,10,SERGEF
NM_001277353.2,10,MGAT4D
NM_152585.3,10,RBMY1F
NM_022048.5,10,CSNK1G1
NM_001172779.2,10,LRRC34
NM_198993.5,10,STAC2
NM_017865.4,10,ZNF692
NM_025241.3,10,UBXN6
NM_001190737.2,10,NFIB
NM_052941.5,10,GBP4
NM_005746.3,10,NAMPT
NM_001087.5,10,AAMP
NM_012161.4,10,FBXL5
NM_002426.6,10,MMP12
NM_021975.4,10,RELA
NM_001006617.3,10,MAPKAP1
NM_001382422.1,10,EXOC3L2
NM_004813.4,10,PEX16
NM_001797.4,10,CDH11
NM_020205.4,10,OTUD7B
NM_001777.4,10,CD47
NM_001428.5,10,ENO1
NM_018718.3,10,CEP41
NM_001037806.4,10,NCKAP5L
NM_001277304.2,10,POTEB
NM_001099271.2,10,POC5
NM_001256798.2,10,NOL4L
NM_001382637.1,10,OTUD7A
NM_033417.2,10,HAUS8
NM_001136191.3,10,KANK2
NM_003787.5,10,NOL4
NM_015166.4,10,MLC1
NM_001137671.2,10,POTEC
NM_052938.5,10,FCRL1
NM_000918.4,10,P4HB
NM_002703.5,10,PPAT
NM_001358530.2,10,MOCS1
NM_005074.5,10,SLC17A1
NM_002818.3,10,PSME2
NM_015014.4,10,RBM34
NM_015939.5,10,TRMT6
NM_003045.5,10,SLC7A1
NM_021733.2,10,TSKS
NM_057749.3,10,CCNE2
NM_014758.3,10,SNX19
NM_006459.4,10,ERLIN1
NM_004475.3,10,FLOT2
NM_020365.5,10,EIF2B3
NM_002037.5,10,FYN
NM_005504.7,10,BCAT1
NM_006727.5,10,CDH10
NM_002910.6,10,RENBP
NM_001006120.3,10,RBMY1D
NM_152313.4,10,SLC36A4
NM_001122636.2,10,GALNT9
NM_001033026.2,10,TMEM259
NM_012288.4,10,TRAM2
NM_021153.4,10,CDH19
NM_001135553.4,10,MKNK1
NM_024829.6,10,PLBD1
NM_022336.4,10,EDAR
NM_013284.4,10,POLM
NM_020145.4,10,SH3GLB2
NM_005663.5,10,NELFA
NM_033082.4,10,SARNP
NM_001128596.3,10,TC2N
NM_020307.4,10,CCNL1
NM_006856.3,10,ATF7
NM_152377.3,10,C1orf87
NM_032840.3,10,SPRYD3
NM_017566.4,10,KLHDC4
NM_033049.4,10,MUC13
NM_017826.3,10,SOHLH2
NM_152597.5,10,FSIP1
NM_001610.4,10,ACP2
NM_130839.5,10,UBE3A
NM_014774.3,10,EFCAB14
NM_002156.5,10,HSPD1
NM_001232.4,10,CASQ2
NM_005084.4,10,PLA2G7
NM_001796.5,10,CDH8
NM_005068.3,10,SIM1
NM_144710.5,10,SEPTIN10
NM_014037.3,10,SLC6A16
NM_000233.4,10,LHCGR
NM_017565.4,10,FAM20A
NM_003465.3,10,CHIT1
NM_017750.4,10,RETSAT
NM_001145664.2,10,RFX8
NM_001007559.3,10,SS18
NM_003707.3,10,RUVBL1
NM_018191.4,10,RCBTB1
NM_004077.3,10,CS
NM_052884.3,10,SIGLEC11
NM_032803.6,10,SLC7A3
NM_014576.4,10,A1CF
NM_031462.4,10,CD99L2
NM_020701.4,10,ISY1
NM_004169.5,10,SHMT1
NM_001001991.3,10,PAMR1
NM_006545.5,10,NPRL2
NM_134424.4,10,RAD52
NM_004157.4,10,PRKAR2A
NM_014415.4,10,ZBTB11
NM_019020.4,10,TBC1D16
NM_013321.4,10,SNX8
NM_003827.4,10,NAPA
NM_020131.5,10,UBQLN4
NM_000157.4,10,GBA
NM_002168.4,10,IDH2
NM_018010.4,10,IFT57
NM_020707.4,10,HHATL
NM_013275.6,10,ANKRD11
NM_001012418.5,10,MYLK4
NM_030662.4,10,MAP2K2
NM_139125.4,10,MASP1
NM_001195833.2,10,RINL
NM_139173.4,10,SLC9B1
NM_001918.5,10,DBT
NM_003693.4,10,SCARF1
NM_002612.4,10,PDK4
NM_014009.4,10,FOXP3
NM_139318.5,10,KCNH5
NM_022493.3,10,CIAO3
NM_001369450.1,10,WDR74
NM_003359.4,10,UGDH
NM_001244950.2,10,SPOCK2
NM_134261.3,10,RORA
NM_080632.3,10,UPF3B
NM_144985.4,10,CDH24
NM_001190.4,10,BCAT2
NM_001032296.4,10,STK24
NM_005060.4,10,RORC
NM_052820.4,10,CORO2A
NM_001673.5,10,ASNS
NM_021248.3,10,CDH22
NM_014294.6,10,TRAM1
NM_175867.3,10,DNMT3L
NM_005957.5,10,MTHFR
NM_002752.5,10,MAPK9
NM_003321.5,9,TUFM
NM_021232.2,9,PRODH2
NM_080744.2,9,SSC4D
NM_005652.5,9,TERF2
NM_018719.5,9,CDCA7L
NM_020699.4,9,GATAD2B
NM_002971.6,9,SATB1
NM_000841.4,9,GRM4
NM_022719.3,9,ESS2
NM_025234.3,9,WDR61
NM_001897.5,9,CSPG4
NM_181776.3,9,SLC36A2
NM_004292.3,9,RIN1
NM_006521.6,9,TFE3
NM_001199383.2,9,RNF145
NM_177532.5,9,RASSF6
NM_001387468.1,9,PABIR2
NM_024103.3,9,SLC25A23
NM_025112.5,9,ZXDC
NM_001040159.2,9,SPOCK3
NM_017615.3,9,NSMCE4A
NM_004614.5,9,TK2
NM_006756.4,9,TCEA1
NM_206836.3,9,ECI2
NM_020524.4,9,PBXIP1
NM_001220500.2,9,FCER2
NM_032634.4,9,PIGO
NM_194314.3,9,ZBTB41
NM_032826.5,9,SLC35B4
NM_001387356.1,9,ZIM2
NM_001145315.2,9,DSN1
NM_001686.4,9,ATP5F1B
NM_002424.3,9,MMP8
NM_001257180.2,9,SLC20A2
NM_012345.3,9,NUFIP1
NM_001371727.1,9,GABRB2
NM_022831.4,9,AIDA
NM_003486.7,9,SLC7A5
NM_001253852.3,9,AP4B1
NM_014901.5,9,RNF44
NM_001080418.3,9,DLGAP3
NM_001145715.3,9,KPNA7
NM_002080.4,9,GOT2
NM_004117.4,9,FKBP5
NM_001502.4,9,GP2
NM_033396.3,9,TNKS1BP1
NM_001164465.3,9,GOLGA6L10
NM_003599.4,9,SUPT3H
NM_016368.5,9,ISYNA1
NM_019072.3,9,SGTB
NM_016179.4,9,TRPC4
NM_004482.4,9,GALNT3
NM_004714.3,9,DYRK1B
NM_031955.6,9,SPATA16
NM_001282547.2,9,STK40
NM_170601.5,9,SIAE
NM_004544.4,9,NDUFA10
NM_015677.4,9,SH3YL1
NM_006149.4,9,LGALS4
NM_019892.6,9,INPP5E
NM_020441.3,9,CORO1B
NM_032116.5,9,KATNAL1
NM_173191.3,9,KCNIP2
NM_017438.5,9,SETD4
NM_012205.3,9,HAAO
NM_004603.4,9,STX1A
NM_014435.4,9,NAAA
NM_018231.3,9,SLC38A7
NM_004640.7,9,DDX39B
NM_003559.5,9,PIP4K2B
NM_007263.4,9,COPE
NM_015305.4,9,ANGEL1
NM_003502.4,9,AXIN1
NM_006369.5,9,LRRC41
NM_001136506.2,9,SLC22A24
NM_002950.4,9,RPN1
NM_003313.4,9,GFUS
NM_016321.3,9,RHCG
NM_005047.4,9,PSMD5
NM_152263.4,9,TPM3
NM_018403.7,9,DCP1A
NM_003361.4,9,UMOD
NM_207407.2,9,TMPRSS11F
NM_006871.4,9,RIPK3
NM_022355.4,9,DPEP2
NM_005681.4,9,TAF1A
NM_004179.3,9,TPH1
NM_005028.5,9,PIP4K2A
NM_018325.5,9,C9orf72
NM_000032.5,9,ALAS2
NM_001161403.3,9,LIMS2
NM_080491.3,9,GAB2
NM_006516.4,9,SLC2A1
NM_001367916.1,9,MAGT1
NM_001172439.2,9,ENDOU
NM_001321739.2,9,M1AP
NM_012166.3,9,FBXO10
NM_003025.4,9,SH3GL1
NM_017953.4,9,ZNHIT6
NM_005941.5,9,MMP16
NM_024884.3,9,L2HGDH
NM_004882.4,9,CIR1
NM_004598.4,9,SPOCK1
NM_004749.4,9,TBRG4
NM_032348.4,9,MXRA8
NM_175726.4,9,IL5RA
NM_001193457.2,9,IFFO1
NM_016734.3,9,PAX5
NM_000967.4,9,RPL3
NM_023012.6,9,RSRC2
NM_004684.6,9,SPARCL1
NM_002053.3,9,GBP1
NM_018343.3,9,RIOK2
NM_001039372.4,9,HEPACAM2
NM_032869.4,9,NUDCD1
NM_018702.4,9,ADARB2
NM_018040.5,9,GPATCH2
NM_020319.3,9,ANKMY2
NM_138966.5,9,NETO1
NM_005137.3,9,DGCR2
NM_032042.6,9,FAM172A
NM_021229.4,9,NTN4
NM_018284.3,9,GBP3
NM_005804.4,9,DDX39A
NM_145799.4,9,SEPTIN6
NM_003790.3,9,TNFRSF25
NM_030933.4,9,SHCBP1L
NM_032122.5,9,DTNBP1
NM_001404.5,9,EEF1G
NM_000845.3,9,GRM8
NM_007170.3,9,TESK2
NM_001145442.1,9,POTEM
NM_014067.4,9,MACROD1
NM_005066.3,9,SFPQ
NM_145047.5,9,OSCP1
NM_001126328.3,9,LNX1
NM_007344.4,9,TTF1
NM_000968.4,9,RPL4
NM_016357.5,9,LIMA1
NM_016172.3,9,UBAC1
NM_000143.4,9,FH
NM_001098811.2,9,SEPTIN8
NM_022453.3,9,RNF25
NM_017748.5,9,CWC25
NM_005357.4,9,LIPE
NM_183377.2,9,ASIC2
NM_001163922.3,9,VSIG10L
NM_007191.5,9,WIF1
NM_024046.5,9,CAMKV
NM_000542.5,9,SFTPB
NM_001193531.2,9,TMEM116
NM_001351303.2,9,ZDHHC11B
NM_021226.4,9,ARHGAP22
NM_001008777.3,9,FBXO47
NM_033030.6,9,BOLL
NM_007210.4,9,GALNT6
NM_173854.6,9,SLC41A1
NM_001042413.2,9,GLIS3
NM_148174.4,9,AZIN1
NM_001009880.2,9,KIAA0930
NM_001007237.3,9,IGSF3
NM_000963.4,9,PTGS2
NM_017446.4,9,MRPL39
NM_001116.4,9,ADCY9
NM_000243.3,9,MEFV
NM_018622.7,9,PARL
NM_016356.5,9,DCDC2
NM_198920.3,9,UBE3D
NM_001042357.5,9,PTPN20
NM_001386993.1,9,CTCFL
NM_199351.3,9,ILDR2
NM_001002860.4,9,BTBD7
NM_024426.6,9,WT1
NM_001286234.2,9,SLC2A14
NM_007208.4,9,MRPL3
NM_014454.3,9,SESN1
NM_006111.3,9,ACAA2
NM_032907.5,9,UBL7
NM_032301.3,9,FBXW9
NM_004254.4,9,SLC22A8
NM_032152.5,9,PRAM1
NM_004756.5,9,NUMBL
NM_004911.5,9,PDIA4
NM_031464.5,9,RPS6KL1
NM_013442.3,9,STOML2
NM_001184970.3,9,PACSIN2
NM_012340.5,9,NFATC2
NM_001145402.2,9,FAM71E2
NM_004120.5,9,GBP2
NM_014345.3,9,ZNF318
NM_020755.4,9,SERINC1
NM_001366110.1,9,PAX4
NM_001370198.1,9,DPEP3
NM_000162.5,9,GCK
NM_001276.4,9,CHI3L1
NM_005348.4,9,HSP90AA1
NM_019613.4,9,WDR45B
NM_004655.4,9,AXIN2
NM_000437.4,9,PAFAH2
NM_001302998.2,9,LIPI
NM_139248.3,9,LIPH
NM_002137.4,9,HNRNPA2B1
NM_138376.3,9,TTC5
NM_001080543.2,9,CACTIN
NM_032581.4,9,FAM126A
NM_003844.4,9,TNFRSF10A
NM_004814.3,9,SNRNP40
NM_004730.4,9,ETF1
NM_017836.4,9,SLC41A3
NM_130386.3,9,COLEC12
NM_001030019.2,9,SUN3
NM_025214.3,9,CCDC68
NM_012471.3,9,TRPC5
NM_032489.3,9,ACRBP
NM_018365.4,9,MNS1
NM_001144831.2,9,PHB2
NM_001478.5,9,B4GALNT1
NM_174983.5,9,MFSD12
NM_002421.4,9,MMP1
NM_001040440.3,9,CCDC112
NM_006712.5,9,FASTK
NM_025264.5,9,THUMPD2
NM_005955.3,9,MTF1
NM_024102.4,9,WDR77
NM_006307.5,9,SRPX
NM_032263.5,9,IQCG
NM_007085.5,9,FSTL1
NM_001131034.4,9,RNF212
NM_021976.5,9,RXRB
NM_052928.3,9,SMYD4
NM_194356.4,9,STX2
NM_022494.3,9,ZDHHC6
NM_003629.4,9,PIK3R3
NM_173505.4,9,ANKRD29
NM_001385482.1,9,HAUS7
NM_001101426.4,9,CRPPA
NM_007043.7,9,KRR1
NM_001168618.2,9,IFT46
NM_032870.4,9,PNISR
NM_002397.5,9,MEF2C
NM_177983.3,9,PPM1G
NM_020347.4,9,LZTFL1
NM_052885.4,9,SLC2A13
NM_001017373.4,9,SAMD3
NM_000687.4,9,AHCY
NM_017585.4,9,SLC2A6
NM_002878.4,9,RAD51D
NM_006529.4,9,GLRA3
NM_001146105.2,9,PARP9
NM_031934.6,9,RAB34
NM_001288615.3,9,TTC23
NM_000961.4,9,PTGIS
NM_000537.4,9,REN
NM_014325.4,9,CORO1C
NM_173474.4,9,NTAN1
NM_032219.4,9,SLC49A3
NM_030810.5,9,TXNDC5
NM_001330422.2,9,POU6F1
NM_001366977.1,9,PNCK
NM_005061.3,9,RPL3L
NM_001669.4,9,ARSD
NM_001005743.2,9,NUMB
NM_016946.6,9,F11R
NM_001136053.4,9,TPRA1
NM_017613.4,9,DONSON
NM_002419.4,9,MAP3K11
NM_001142958.2,9,FBXO15
NM_024666.5,9,AAGAB
NM_024089.3,9,POGLUT2
NM_019555.3,9,ARHGEF3
NM_021639.5,9,GPBP1L1
NM_001164760.2,9,PRKAR1B
NM_001080442.3,9,SLC38A8
NM_014924.5,9,ATG14
NM_014737.3,9,RASSF2
NM_032725.4,9,BUD13
NM_152598.4,9,MARCHF10
NM_002904.6,9,NELFE
NM_002042.5,9,GABRR1
NM_002461.3,9,MVD
NM_001001524.3,9,TM6SF2
NM_001378789.1,9,CERS3
NM_001008218.2,9,AMY1B
NM_001008216.2,9,GALE
NM_030797.4,9,CYRIA
NM_203350.3,9,ZRANB2
NM_014368.5,9,LHX6
NM_000324.3,9,RHAG
NM_002916.5,9,RFC4
NM_001370476.2,9,SLC35B3
NM_015009.3,9,PDZRN3
NM_001372062.1,9,PLD5
NM_003079.5,9,SMARCE1
NM_006372.5,9,SYNCRIP
NM_013386.5,9,SLC25A24
NM_002422.5,9,MMP3
NM_030631.4,9,SLC25A21
NM_182918.4,9,ERG
NM_022075.5,9,CERS2
NM_020344.4,9,SLC24A2
NM_182502.3,9,TMPRSS11B
NM_001011663.2,9,PCGF6
NM_001300759.2,9,TRIM36
NM_003634.4,9,NIPSNAP1
NM_181774.4,9,SLC36A3
NM_004214.5,9,FIBP
NM_001135219.2,9,PIP5KL1
NM_004184.4,9,WARS1
NM_001352171.3,9,SLC41A2
NM_001377458.1,9,CLCC1
NM_013341.5,9,OLA1
NM_001029896.2,9,WDR45
NM_013401.4,9,RAB3IL1
NM_017419.3,9,ASIC5
NM_198471.3,9,KANK3
NM_001367484.1,9,GLIS1
NM_016033.3,9,RMDN1
NM_000925.4,9,PDHB
NM_007044.4,9,KATNA1
NM_016478.5,9,ZC3HC1
NM_003472.4,9,DEK
NM_000786.4,9,CYP51A1
NM_001892.6,9,CSNK1A1
NM_005901.6,9,SMAD2
NM_015482.2,9,SLC22A23
NM_148956.4,9,NSUN5
NM_005164.4,9,ABCD2
NM_002644.4,9,PIGR
NM_052874.5,9,STX1B
NM_013338.5,9,ALG5
NM_000546.6,9,TP53
NM_144664.5,9,FAM76B
NM_000613.3,9,HPX
NM_000047.3,9,ARSL
NM_001011655.3,9,TMEM44
NM_002539.3,9,ODC1
NM_001081573.3,9,GAB3
NM_014216.6,9,ITPK1
NM_152649.4,9,MLKL
NM_001628.4,9,AKR1B1
NM_002427.4,9,MMP13
NM_016538.3,9,SIRT7
NM_000691.5,9,ALDH3A1
NM_004746.4,9,DLGAP1
NM_001172509.2,9,SATB2
NM_001633.4,9,AMBP
NM_001572.5,9,IRF7
NM_018244.5,9,UQCC1
NM_005558.4,9,LAD1
NM_152742.3,9,GPC2
NM_004883.3,9,NRG2
NM_016361.5,9,ACP6
NM_001130700.2,9,IPCEF1
NM_006917.5,9,RXRG
NM_144687.4,9,NLRP12
NM_004886.4,9,APBA3
NM_006811.4,9,SERINC3
NM_005038.3,9,PPID
NM_001136213.1,9,POTEH
NM_012254.3,9,SLC27A5
NM_003164.5,9,STX5
NM_001039707.2,9,ENTR1
NM_147190.5,9,CERS5
NM_006292.4,9,TSG101
NM_016011.5,9,MECR
NM_002425.3,9,MMP10
NM_007122.5,9,USF1
NM_001385745.1,9,ZNF384
NM_003021.4,9,SGTA
NM_001065.4,9,TNFRSF1A
NM_001371340.3,9,LIMS4
NM_016938.5,9,EFEMP2
NM_024307.3,9,GDPD3
NM_005264.8,9,GFRA1
NM_001165958.2,9,GSDMB
NM_201412.3,9,LUC7L
NM_002035.4,9,KDSR
NM_016256.4,9,NAGPA
NM_004489.5,9,GPS2
NM_001128212.3,9,WDSUB1
NM_002654.6,9,PKM
NM_001698.3,9,AUH
NM_004997.3,9,MYBPH
NM_001039348.3,9,EFEMP1
NM_002766.3,9,PRPSAP1
NM_006931.3,9,SLC2A3
NM_000843.4,9,GRM6
NM_033334.4,9,NR6A1
NM_001114387.2,9,TMPRSS11A
NM_001398.3,9,ECH1
NM_001353921.2,9,ARHGEF9
NM_016192.4,9,TMEFF2
NM_002730.4,9,PRKACA
NM_001037814.1,9,GAB4
NM_001145004.2,9,GOLGA6L6
NM_002287.6,9,LAIR1
NM_018843.4,9,SLC25A40
NM_001098173.2,9,PRDM7
NM_022122.3,9,MMP27
NM_000145.4,9,FSHR
NM_020700.2,9,PPM1H
NM_001198961.2,9,ECHDC2
NM_005826.5,9,HNRNPR
NM_017635.5,9,KMT5B
NM_004771.4,9,MMP20
NM_025052.5,9,MAP3K19
NM_001099272.2,9,BTBD9
NM_207398.3,9,GBP7
NM_002786.4,9,PSMA1
NM_004262.3,9,TMPRSS11D
NM_001080413.3,9,NOBOX
NM_144665.4,9,SESN3
NM_003586.3,9,DOC2A
NM_006230.4,9,POLD2
NM_153276.3,9,SLC22A6
NM_004811.3,8,LPXN
NM_052935.5,8,NT5C3B
NM_032818.3,8,ARHGEF39
NM_003289.4,8,TPM2
NM_014391.3,8,ANKRD1
NM_033033.4,8,KRT82
NM_152707.4,8,SLC25A16
NM_182575.3,8,IZUMO1
NM_018446.4,8,GLT8D1
NM_183352.3,8,SEC13
NM_021870.3,8,FGG
NM_000670.5,8,ADH4
NM_058229.4,8,FBXO32
NM_001696.4,8,ATP6V1E1
NM_001018111.3,8,PODXL
NM_138379.3,8,TIMD4
NM_015527.4,8,TBC1D10B
NM_014881.5,8,DCLRE1A
NM_016201.4,8,AMOTL2
NM_000640.3,8,IL13RA2
NM_003310.5,8,EIPR1
NM_002946.5,8,RPA2
NM_133635.6,8,POFUT2
NM_004844.5,8,SH3BP5
NM_003861.3,8,DCAF5
NM_024086.4,8,METTL16
NM_024746.4,8,HHIPL2
NM_001257359.2,8,SAMD14
NM_023935.3,8,DDRGK1
NM_001177479.2,8,HDX
NM_181458.4,8,PAX3
NM_005984.5,8,SLC25A1
NM_004693.3,8,KRT75
NM_001002036.4,8,ASTL
NM_006213.5,8,PHKG1
NM_006121.4,8,KRT1
